Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Fax,canonical_Number per Site EHS,canonical_Head Start Fund,canonical_Program Name,canonical_Executive Director,canonical_Source,canonical_Center Director,canonical_Email Address,canonical_Progmod,canonical_Eearly Head Start Fund,canonical_Address,canonical_Number per Site HS,canonical_ECE Available Programs,canonical_Id,canonical_NAEYC Program Id,canonical_Program Option,canonical_Phone,canonical_Site name,canonical_Purple binder service type,canonical_Neighborhood,canonical_Funded Enrollment,canonical_Length of Day,canonical_Zip,canonical_Agency,canonical_CC fund,canonical_Column2,canonical_Column,canonical_Director,canonical_IDHS Provider ID,canonical_NAEYC Valid Until,canonical_Website,canonical_Ounce of Prevention Description
90,0.598329534133,2264,DFSS_AgencySiteLies_2012.csv,Salvation Army New Hope,4255 W. Division ,60651,7724908,,,,,,,Salvation Army,,,,,,,,,,,www.usc.salvationarmy.com,Claudia Rowland,Catherine Eason ,,,,,,,b'',b'',b'',b'child care',b'3278ps(hs collaboration with childcare & prek)',b'cps_early_childhood_portal_scrape.csv',b'www.usc.salvationarmy.com',b'',b'no',b'catherine eason',b'4255 w division',b'',b'claudia rowland',b'1275',b'',b'humboldt park',b'7724908',b'salvation army new hope',b'',b'humboldt park',b'salvation army',b'half day/full day',b'60651',b'',b'yes',b'',b'',b'',b'',b'catherine eason',b'no',b''
249,0.698618193467,2265,DFSS_AgencySiteLies_2012.csv,Salvation Army Red Shield,945 W. 69th St. ,60621,3583224,,,,,,,Salvation Army,,,,,,,,,,,www.usc.salvationarmy.com,Claudia Rowland,Lillie Denton,,,,,,,b'',b'',b'',b'community partnerships',b'',b'dfss_agencysitelies_2012.csv',b'www.usc.salvationarmy.com',b'',b'no',b'lillie denton',b'945 w. 69th st.',b'',b'claudia rowland',b'2756',b'',b'englewood',b'3583224',b'salvation army red shield',b'',b'west englewood',b'salvation army',"b'8-11 hours, varies by facility'",b'60621',b'',b'yes',b'',b'',b'',b'',b'lillie denton',b'no',b''
891,0.672338,2266,DFSS_AgencySiteLies_2012.csv,Salvation Army South Shore Bible/Maranatha Head Start,1631 E. 71st St. ,60649,4937500,,,,,,,Salvation Army,,,,,,,,,,,www.usc.salvationarmy.com,Claudia Rowland,Jaqueline Carter,,,,,,,b'',b'',b'',b'',b'4380ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.usc.salvationarmy.com',b'',b'no',b'jaqueline carter',b'1631 e 71st st',b'',b'claudia rowland',b'1877',b'',b'south shore',b'4937500',b'salvation army south shore bible/maranatha head start',b'',b'',b'salvation army',b'',b'60649',b'',b'yes',b'',b'',b'',b'',b'jaqueline carter',b'no',b''
892,0.652846,2267,DFSS_AgencySiteLies_2012.csv,Salvation Army Teen Parenting Program,1548 W Adams ,60607,4210327,,,,,,,Salvation Army,,,,,,,,,,,www.usc.salvationarmy.com,Claudia Rowland,Jasmin Marshall,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.usc.salvationarmy.com',b'',b'yes',b'jasmin marshall',b'1548 w adams',b'',b'claudia rowland',b'1878',b'',b'near west side',b'4210327',b'salvation army teen parenting program',b'',b'',b'salvation army',b'',b'60607',b'',b'no',b'',b'',b'',b'',b'jasmin marshall',b'no',b''
149,0.670763623714,2268,DFSS_AgencySiteLies_2012.csv,South Central Community Services South Central Community Service,8316 S. Ellis Ave. ,60618,4830900,,,,,,,South Central Community Services,,,,,,,,,,,www.sccsinc.org,Felicia Blasingame,Marsha Hightower,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'www.sccsinc.org',b'',b'no',b'marsha hightower',b'8316 s ellis ave',b'',b'felicia blasingame',b'184',b'',b'chatham',b'4830900',b'south central community services - south central community services',b'',b'',b'south central community services',b'half day/full day',b'60619',b'',b'yes',b'child care',b'',b'',b'',b'marsha hightower',b'no',b''
9,0.594112768769,2269,DFSS_AgencySiteLies_2012.csv,South East Asia Center South East Asia Center (Ainslie),1134 W. Ainslie ,60640,9897433,,,,,,,South East Asia Center,,,,,,,,,,,www.se-asiacenter.org,Peter Porr,Fe Mendoza,,,,,,,b'',b'',b'',b'state pre-kindergarten',"b'7139it(child care it center), 7139ps (child care ps center &'",b'cps_early_childhood_portal_scrape.csv',b'www.se-asiacenter.org',b'',b'no',b'fe mendoza',b'1124 w ainslie st',b'',b'peter porr',b'18',b'',b'uptown',b'9897433',b'south east asia center - south-east asia center(ainslie)',b'',b'',b'south east asia center',b'part day/full day',b'60640',b'',b'no',b'',b'',b'',b'',b'fe mendoza',b'yes',b''
893,0.667518,2270,DFSS_AgencySiteLies_2012.csv,South East Asia Center South East Asia Center (Broadway),5120 N. Broadway Ave. ,60640,9897433,,,,,,,South East Asia Center,,,,,,,,,,,www.se-asiacenter.org,Peter Porr,Loipin Chin,,,,,,,b'',b'',b'',b'',"b'2779ps(child care ps center & state pre-k), 2779sa(school ag'",b'chapin_dfss_providers_2011_070212.csv',b'www.se-asiacenter.org',b'',b'no',b'loipin chin',b'5120 n broadway ave',b'',b'peter porr',b'1882',b'',b'uptown',b'9897433',b'south east asia center south east asia center (broadway)',b'',b'',b'south east asia center',b'',b'60640',b'',b'no',b'',b'',b'',b'',b'loipin chin',b'yes',b''
1398,,2271,DFSS_AgencySiteLies_2012.csv,South East Asia Center South Shore United South East Asia Center (Foster),1112 W. Foster ,60640,9897433,,,,,,,South East Asia Center,,,,,,,,,,,www.se-asiacenter.org,Peter Porr,Tsering Ngalutsang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.446501,2272,DFSS_AgencySiteLies_2012.csv,South Shore United Methodist South Shore United Child Care Center,7350 S. Jeffery ,60649,3244430,,,,,,,South Shore United Methodist,,,,,,,,,,,,Marcell Hooks,Marcell Hooks,,,,,,,b'',b'',b'',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'03/31/13',b'',b'',b'7350 s. jeffery',b'',b'marcell hooks',b'2272',b'',b'',b'3244430',b'south shore united methodist south shore united child care center',b'ssumccc1@ameritech.net',b'',b'south shore united methodist',b'',b'60649',b'',b'',b'',b'',b'',b'',b'marcell hooks',b'',b'564213'
894,0.786138,2273,DFSS_AgencySiteLies_2012.csv,Thresholds Thresholds Mothers' Project,1110 W. Belmont ,60613,5373290,,,,,,,Thresholds,,,,,,,,,,,www.thresholds.org,Ayana Kiklas,Ayana Kiklas,,,,,,,b'',b'',b'',b'',"b'2535it(child care it center), 2535ps(child care ps center),'",b'chapin_dfss_providers_2011_070212.csv',b'www.thresholds.org',b'',b'no',b'marshelia harris',b'1110 w belmont',b'',b'ayana kiklas',b'1885',b'',b'lake view',b'5373290',"b""thresholds thresholds mothers' project""",b'',b'',b'thresholds',b'',b'60657',b'',b'no',b'',b'',b'',b'',b'ayana kiklas',b'no',b''
391,0.546791,2274,DFSS_AgencySiteLies_2012.csv,Trinity Resources Unlimited Inc High Mountain,919 N. Lavergne ,60651,6263997,,,,,,,Trinity Resources Unlimited Inc,,,,,,,,,,,,Marion Hayes,Marion Hayes,,,,,,,b'',b'',b'',b'head start',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'919 n lavergne ave',b'',b'marion hayes',b'883',b'',b'',b'6263994',"b'trinity resources unlimited, inc. - high mountain'",b'',b'',b'trinity resources unlimited inc',b'half day/full day',b'60651',b'',b'',b'',b'',b'',b'',b'marion hayes',b'',b''
895,0.602309,2275,DFSS_AgencySiteLies_2012.csv,Trinity Resources Unlimited Inc Hope for Youth,5900 W. Iowa ,60651,6260322,,,,,,,Trinity Resources Unlimited Inc,,,,,,,,,,,,Marion Hayes,Yolonda Johnson,,,,,,,b'',b'',b'',b'',b'7019ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'no',b'bernice porter',b'5900 w iowa',b'',b'marion hayes',b'1887',b'',b'austin',b'6260322',"b'trinity resources unlimited, inc. hope for youth'",b'',b'',"b'trinity resources unlimited, inc.'",b'',b'60651',b'',b'yes',b'',b'',b'',b'',b'yolonda johnson',b'no',b''
896,0.666554,2276,DFSS_AgencySiteLies_2012.csv,Trinity United Church of Christ Dr. Deton J. Brooks Head Start,6921 S. Stony Island ,60649,9661603,,,,,,,Trinity United Church of Christ,,,,,,,,,,,www.tucc.org,Janet Moore,Cherie Brown,,,,,,,b'',b'',b'',b'',"b'7079ps(hs collaboration with childcare & prek), 4118ps(child'",b'chapin_dfss_providers_2011_070212.csv',b'www.tucc.org',b'',b'no',b'cherie brown',b'6921 s stony island',b'',b'janet moore',b'1888',b'',b'south shore',b'9552818',b'trinity united church of christ dr. deton j. brooks head start',b'',b'',b'trinity united church of christ',b'',b'60649',b'',b'yes',b'',b'',b'',b'',b'cherie brown',b'yes',b''
1399,,2277,DFSS_AgencySiteLies_2012.csv,Trinity United Church of Christ Dr. Jeremiah Wright  Jr. Early Care and Learning Center,532 W 95th St. ,60628,9661503,,,,,,,Trinity United Church of Christ,,,,,,,,,,,www.tucc.org,Janet Moore,Ekoi Florence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,0.636443535487,2278,DFSS_AgencySiteLies_2012.csv,Westside Holistic Family Services WESTSIDE HOLISTIC FAMILY SERVICES,4909 W. Division ,60651,9218777,,,,,,,Westside Holistic Family Services,,,,,,,,,,,,Jo Anne Anderson,Florence Merritt,,,,,,,b'',b'',b'',b'head start',b'',b'chapin_dfss_providers_2011_070212.csv',b'http://www.westsideholistic.org',b'02/01/17',b'no',b'florence merritt',b'4909 w division',b'',b'jo anne anderson',b'2995',b'',b'austin',b'9218777',b'westside holistic family services',b'',b'',b'westside holistic family services',b'half day/full day',b'60651',b'',b'yes',b'',b'',b'',b'',b'florence merritt',b'no',b'531882'
128,0.674111366272,2279,DFSS_AgencySiteLies_2012.csv,Woodlawn A.M.E. Church WOODLAWN AME CHURCH,6456 S. Evans ,60637,6671402,,,,,,,Woodlawn A.M.E. Church,,,,,,,,,,,www.woodlawnamechurch.org,Samara Akins,Samara Akins,,,,,,,b'',b'',b'',b'',"b'7148it(child care it center), 2686sa(school age (sa)), 7148p'",b'chapin_dfss_providers_2011_070212.csv',b'www.woodlawnamechurch.org',b'',b'no',b'samara akins',b'6456 s evans',b'',b'samara akins',b'1891',b'',b'woodlawn',b'6671402',b'woodlawn a.m.e. church woodlawn ame church',b'',b'',b'woodlawn a.m.e. church',b'',b'60637',b'',b'no',b'',b'',b'',b'',b'samara akins',b'no',b''
897,0.675929,2280,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago Dr. Effie O Ellis,10 S. Kedzie ,60612,5339011,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,Anelyn Jablo ,,,,,,,b'',b'',b'',b'',b'4364ps(hs collaboration with childcare & prek)',b'chapin_dfss_providers_2011_070212.csv',b'www.ymcachicago.org',b'',b'no',b'anelyn jablo',b'10 s kedzie',b'',b'dorothy cole-gary',b'1892',b'',b'east garfield park',b'5339011',b'ymca of metropolitan chicago dr. effie o ellis',b'',b'',b'ymca of metropolitan chicago',b'',b'60612',b'',b'yes',b'',b'',b'',b'',b'anelyn jablo',b'no',b''
51,0.559074893594,2281,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago Garfield,7 N. Homan ,60624,2653900,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,Paulette Hernandez ,,,,,,,b'',b'',b'',b'state pre-kindergarten',"b'7081ps(hs collaboration with childcare & prek), 6039ip(ehs c'",b'cps_early_childhood_portal_scrape.csv',b'www.ymcachicago.org',b'',b'yes',b'paulette hernandez',b'2424 w touhy ave',b'',b'dorothy cole-gary',b'74',b'',b'east garfield park',b'2628300',b'ymca of metropolitan chicago - high ridge ymca',b'',b'',b'ymca of metropolitan chicago',b'half day/full day',b'60624',b'',b'yes',b'',b'',b'',b'',b'paulette hernandez',b'no',b''
898,0.674111,2282,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago High Ridge,2424 W. Touhy ,60645,2628300,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,Linda Acevedo,,,,,,,b'',b'',b'',b'',"b'2132it(child care it center), 7094ps(hs collaboration with c'",b'chapin_dfss_providers_2011_070212.csv',b'www.ymcachicago.org',b'',b'no',b'linda acevedo',b'2424 w touhy',b'',b'dorothy cole-gary',b'1894',b'',b'west ridge',b'2628300',b'ymca of metropolitan chicago high ridge',b'',b'',b'ymca of metropolitan chicago',b'',b'60645',b'',b'yes',b'',b'',b'',b'',b'linda acevedo',b'yes',b''
899,0.671218,2283,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago Jeanne Kenney Day Care Center,7600 S. Parnell ,60620,8861216,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,Arlene Lewis,,,,,,,b'',b'',b'',b'',"b'4393it(child care it center), 4393ps(child care ps center),'",b'chapin_dfss_providers_2011_070212.csv',b'www.ymcachicago.org',b'',b'yes',b'arlene lewis',b'7600 s parnell',b'',b'dorothy cole-gary',b'1895',b'',b'washington heights',b'8861216',b'ymca of metropolitan chicago jeanne kenney day care center',b'',b'',b'ymca of metropolitan chicago',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'arlene lewis',b'no',b''
320,0.636735260487,2284,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago Logan Square - First Lutheran,3500 W. Fullerton ,60647,8625960,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,Nilsa Ramirez ,,,,,,,b'',b'',b'',b'head start',b'',b'dfss_agencysitelies_2012.csv',b'www.ymcachicago.org',b'',b'no',b'nilsa ramirez',b'3500 w fullerton',b'',b'dorothy cole-gary',b'710',b'',b'logan square',b'8625960',b'ymca of metropolitan chicago logan square - first lutheran',b'',b'',b'ymca of metropolitan chicago',b'half day/full day',b'60647',b'',b'yes',b'',b'',b'',b'',b'nilsa ramirez',b'no',b''
251,0.587658911943,2285,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago Marshall,3250 W. Adams ,60624,2650145,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,Beverly Ross ,,,,,,,b'',b'',b'',b'early head start',"b'6040ip(ehs collaboration enhanced center-ip), 6040ep(ehs col'",b'dfss_agencysitelies_2012.csv',b'www.ymcachicago.org',b'',b'yes',b'beverly ross',b'3250 w adams',b'',b'dorothy cole-gary',b'497',b'',b'east garfield park',b'2650145',b'ymca of metropolitan chicago marshall',b'',b'',b'ymca of metropolitan chicago',b'extended day',b'60624',b'',b'no',b'',b'',b'',b'',b'beverly ross',b'no',b''
38,0.609823703766,2286,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago McCormick Tribune,1834 N. Lawndale ,60647,2352525,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,Maria Franco ,,,,,,,b'',b'',b'',b'state pre-kindergarten',"b'2697it(child care it center), 7096ps(hs collaboration with c'",b'cps_early_childhood_portal_scrape.csv',b'www.ymcachicago.org',b'',b'yes',b'maria franco',b'1834 n lawndale',b'',b'dorothy cole-gary',b'55',b'',b'logan square',b'2352525',b'ymca of metropolitan chicago - mccormick tribune- ymca',b'',b'',b'ymca of metropolitan chicago',b'half day/full day',b'60647',b'',b'yes',b'',b'',b'',b'',b'maria franco',b'yes',b''
900,0.668104,2287,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago North Lawndale,3449 W. Arthington ,60624,6380773,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,Leslie Hampton ,,,,,,,b'',b'',b'',b'',"b'8023it(child care it center), 8022ps(hs collaboration with c'",b'chapin_dfss_providers_2011_070212.csv',b'www.ymcachicago.org',b'',b'yes',b'leslie hampton',b'3449 w arthington',b'',b'dorothy cole-gary',b'1899',b'',b'north lawndale',b'6380773',b'ymca of metropolitan chicago north lawndale',b'',b'',b'ymca of metropolitan chicago',b'',b'60624',b'',b'yes',b'',b'',b'',b'',b'leslie hampton',b'yes',b''
56,0.574548661709,2288,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago Rauner,2700 S. Western Ave. ,60608,8473115,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,Sonya Sifuentes ,,,,,,,b'',b'',b'',b'state pre-kindergarten',"b'4167it(child care it center), 4170ps(hs collaboration with c'",b'cps_early_childhood_portal_scrape.csv',b'www.ymcachicago.org',b'',b'yes',b'sonya sifuentes',b'2700 s western ave',b'',b'dorothy cole-gary',b'82',b'',b'lower west side',b'8473115',b'ymca of metropolitan chicago - rauner',b'',b'',b'ymca of metropolitan chicago',b'half day/full day',b'60608',b'',b'yes',b'',b'',b'',b'',b'sonya sifuentes',b'yes',b''
901,0.693665,2289,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago South Chicago,3039 E. 91st St. ,60617,7219100,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,Sherry Ceroomes ,,,,,,,b'',b'',b'',b'',"b'2694it(child care it center), 7095ps(hs collaboration with c'",b'chapin_dfss_providers_2011_070212.csv',b'www.ymcachicago.org',b'',b'no',b'sherry ceroomes',b'3039 e 91st street',b'',b'dorothy cole-gary',b'1901',b'',b'south chicago',b'7219100',b'ymca of metropolitan chicago south chicago',b'',b'',b'ymca of metropolitan chicago',b'',b'60617',b'',b'yes',b'',b'',b'',b'',b'sherry ceroomes',b'yes',b''
902,0.666554,2290,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago South Side,6330 S. Stony Island ,60637,7739470,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,Bobbie Dickens ,,,,,,,b'',b'',b'',b'',"b'2695it(child care it center), 7144ps(hs collaboration with c'",b'chapin_dfss_providers_2011_070212.csv',b'www.ymcachicago.org',b'',b'yes',b'bobbie dickens',b'6330 s stony island',b'',b'dorothy cole-gary',b'1902',b'',b'woodlawn',b'7739470',b'ymca of metropolitan chicago south side',b'',b'',b'ymca of metropolitan chicago',b'',b'60637',b'',b'yes',b'',b'',b'',b'',b'bobbie dickens',b'yes',b''
597,0.615397840738,2291,DFSS_AgencySiteLies_2012.csv,YMCA of Metropolitan Chicago Wabash,3763 S. Wabash Ave. ,60653,2850020,,,,,,,YMCA of Metropolitan Chicago,,,,,,,,,,,www.ymcachicago.org,Dorothy Cole-Gary,LaVonna Loving,,,,,,,b'',b'',b'',b'school age',b'2133sa(school age (sa))',b'dfss_agencysitelies_2012.csv',b'www.ymcachicago.org',b'',b'no',b'lavonna loving',b'3763 s wabash ave',b'',b'dorothy cole-gary',b'1200',b'',b'douglas',b'2850020',b'ymca of metropolitan chicago wabash',b'',b'',b'ymca of metropolitan chicago',b'part day/full day',b'60653',b'',b'no',b'',b'',b'',b'',b'lavonna loving',b'yes',b''
1400,,2292,ECE Chicago Find a School scrape.csv, A-Karrasel Nursery Sch,3030 N. Kedzie ,60618,4636151,,,,,,Avondale,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,0.655263,2293,ECE Chicago Find a School scrape.csv, Addams,10810 Ave. H ,60617,5356210,,,,,,East Side,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'10810 s. ave. h',b'',b'pfa-reg',b'922',b'',b'',b'5356210',b'addams',b'',b'east side',b'',b'3-4 hours',b'60617',b'',b'',b'',b'',b'',b'',b'',b'',b''
178,0.652846,2294,ECE Chicago Find a School scrape.csv, Agassiz(Blended),2851 N. Seminary ,60657,5345725,,,,,,Lake View,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'',b'',b'',b'',b'2851 n. seminary',b'',b'pfa-reg',b'2294',b'',b'',b'5345725',b'agassiz(blended)',b'',b'lake view',b'',b'',b'60657',b'',b'',b'',b'',b'',b'',b'',b'',b''
178,0.652846,2295,ECE Chicago Find a School scrape.csv, Agassiz(Blended),2851 N. Seminary ,60657,5345725,,,,,,Lake View,,,,,,,,,,,,,TB,,,,,,,,b'',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'',b'',b'',b'',b'2851 n. seminary',b'',b'pfa-reg',b'2294',b'',b'',b'5345725',b'agassiz(blended)',b'',b'lake view',b'',b'',b'60657',b'',b'',b'',b'',b'',b'',b'',b'',b''
1401,,2296,ECE Chicago Find a School scrape.csv, Albany Park Comm Ctr,3401 W. Ainslie ,60625,5095657,,,,,,Albany Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,,2297,ECE Chicago Find a School scrape.csv, Albany Park Comm Ctr. East,5101 N. Kimball ,60625,5835111,,,,,,North Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0.561409652233,2298,ECE Chicago Find a School scrape.csv, Alcott,2625 N. Orchard ,60614,5345460,,,,,,Lincoln Park,,,,,,,,,,,,,TB,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'1840 w. ohio',b'',b'tb',b'2298',b'',b'',b'5347130',b'talcott',b'',b'lincoln park',b'',b'5-6 hours',b'60614',b'',b'',b'',b'',b'',b'',b'',b'',b''
359,0.618821,2299,ECE Chicago Find a School scrape.csv, Aldridge,630 E. 131St St. ,60627,5355614,,,,,,Riverdale,,,,,,,,,,,,,HS-FD,,,,,,,,b'',b'',b'',b'head start',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'630 e. 131st st.',b'',b'hs-fd',b'808',b'',b'',b'5355614',b'aldridge',b'',b'riverdale',b'',b'5-6 hours',b'60627',b'',b'',b'',b'',b'',b'',b'',b'',b''
267,0.730133,2300,ECE Chicago Find a School scrape.csv, Altgeld,7007 S. Loomis ,60636,5353250,,,,,,West Englewood,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'',b'',b'head start',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'1340 w. 71st',b'',b'hs-hd',b'555',b'',b'',b'5353250',b'altgeld',b'',b'west englewood',b'',b'5-6 hours',b'60636',b'',b'',b'',b'',b'',b'',b'',b'',b''
409,0.618821,2301,ECE Chicago Find a School scrape.csv, Ariel Comm,1119 E. 46th St. ,60653,5351996,,,,,,Kenwood,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'1119 e. 46th st.',b'',b'pfa-reg',b'927',b'',b'',b'5351996',b'ariel comm',b'',b'kenwood',b'',b'3-4 hours',b'60653',b'',b'',b'',b'',b'',b'',b'',b'',b''
584,0.685085,2302,ECE Chicago Find a School scrape.csv, Armour,950 W. 33rd Place ,60608,5354530,,,,,,Bridgeport,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'911 west 32nd place',b'',b'pfa-reg',b'1149',b'',b'',b'5357297',b'armour',b'',b'bridgeport',b'',b'3-4 hours',b'60608',b'',b'',b'',b'',b'',b'',b'',b'',b''
1403,,2303,ECE Chicago Find a School scrape.csv, Armstrong,2110 W. Greenleaf ,60645,5342150,,,,,,West Ridge,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,0.649216,2304,ECE Chicago Find a School scrape.csv, Ashburn School,8300 S. St. Louis ,60652,5357860,,,,,,Ashburn,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'8300 s. st louis ave.',b'',b'pfa-reg',b'1136',b'',b'',b'5357860',b'ashburn school',b'',b'ashburn',b'',b'3-4 hours',b'60652',b'',b'',b'',b'',b'',b'',b'',b'',b''
490,0.725676,2305,ECE Chicago Find a School scrape.csv, Attucks,5055 S. State St. ,60609,5351270,,,,,,Douglas,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'3813 s. dearborn',b'',b'pfa-reg',b'1034',b'',b'',b'5351270',b'attucks',b'',b'douglas',b'',b'5-6 hours',b'60609',b'',b'',b'',b'',b'',b'',b'',b'',b''
481,0.630163013935,2306,ECE Chicago Find a School scrape.csv, Audubon,3500 N. Hoyne ,60618,5345470,,,,,,North Center,,,,,,,,,,,,,PFA-REG TS,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'3500 n. hoyne',b'',b'pfa-reg ts',b'1322',b'',b'',b'5345470',b'audubon',b'',b'north center',b'',b'3-4 hours',b'60618',b'',b'',b'',b'',b'',b'',b'',b'',b''
481,0.630163013935,2307,ECE Chicago Find a School scrape.csv, Audubon,3500 N. Hoyne ,60618,5345470,,,,,,North Center,,,,,,,,,,,,,TB,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'3500 n. hoyne',b'',b'pfa-reg ts',b'1322',b'',b'',b'5345470',b'audubon',b'',b'north center',b'',b'3-4 hours',b'60618',b'',b'',b'',b'',b'',b'',b'',b'',b''
573,0.618821,2308,ECE Chicago Find a School scrape.csv, Avalon Park,8045 S. Kenwood ,60619,5356615,,,,,,Avalon Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'8045 s. kenwood',b'',b'pfa-reg',b'1131',b'',b'',b'5356615',b'avalon park',b'',b'avalon park',b'',b'3-4 hours',b'60619',b'',b'',b'',b'',b'',b'',b'',b'',b''
467,0.618821,2309,ECE Chicago Find a School scrape.csv, Avondale,2945 N. Sawyer ,60618,5345244,,,,,,Avondale,,,,,,,,,,,,,PFA-REG TS,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'2945 n. sawyer',b'',b'pfa-reg ts',b'1004',b'',b'',b'5345244',b'avondale',b'',b'avondale',b'',b'3-4 hours',b'60618',b'',b'',b'',b'',b'',b'',b'',b'',b''
1404,,2310,ECE Chicago Find a School scrape.csv, B & G Club General R.E. Wood,2950 W. 25th St ,60623,7627383,,,,,,South Lawndale,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
