Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Executive Director,canonical_Id,canonical_Phone,canonical_Center Director,canonical_Zip,canonical_IDHS Provider ID,canonical_Agency,canonical_Progmod,canonical_Eearly Head Start Fund,canonical_Director,canonical_CC fund,canonical_Number per Site HS,canonical_Program Name,canonical_Site name,canonical_Website,canonical_ECE Available Programs,canonical_Funded Enrollment,canonical_Column,canonical_Number per Site EHS,canonical_Email Address,canonical_NAEYC Valid Until,canonical_Purple binder service type,canonical_Ounce of Prevention Description,canonical_Program Option,canonical_Head Start Fund,canonical_Column2,canonical_Fax,canonical_Length of Day,canonical_Source,canonical_Neighborhood,canonical_Address,canonical_NAEYC Program Id
1402,,2375,ECE Chicago Find a School scrape.csv, Catholic Charities-St Mark,1041 N. Campbell ,60622,7726606,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,,2376,ECE Chicago Find a School scrape.csv, Catholic Charities-St Mel Holy Ghost,4215 W. West End ,60624,5331556,,,,,,West Garfield Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0.814229433735,2377,ECE Chicago Find a School scrape.csv, Centers For New Horizons Altgeld,941 E. 132nd St ,60627,4683055,,,,,,Riverdale,,,,,,,,,,,,,CP,,,,,,,,"b'4320it(child care it center), 7044ps(hs collaboration with c'",b'1310',b'4683055',b'www.cnh.org',b'60627',b'',b'',b'no',b'gloria lawson',b'',b'yes',b'',b'child care',b'centers for new horizons - altgeld gardens i',b'yes',b'cp',b'centers for new horizons',b'',b'',b'',b'gloria lawson',b'',b'',b'riverdale',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'riverdale',b'941 e 132nd st',b''
154,0.813004374504,2378,ECE Chicago Find a School scrape.csv, Centers For New Horizons Altgeld II,941 E. 132nd St ,60627,4683055,,,,,,Riverdale,,,,,,,,,,,,,CP,,,,,,,,"b'4320it(child care it center), 7044ps(hs collaboration with c'",b'1310',b'4683055',b'www.cnh.org',b'60627',b'',b'',b'no',b'gloria lawson',b'',b'yes',b'',b'child care',b'centers for new horizons - altgeld gardens i',b'yes',b'cp',b'centers for new horizons',b'',b'',b'',b'gloria lawson',b'',b'',b'riverdale',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'riverdale',b'941 e 132nd st',b''
1404,,2379,ECE Chicago Find a School scrape.csv, Centers For New Horizons E.L. Hoard ELC,3948 S. State  ,60609,5362187,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.700748771429,2380,ECE Chicago Find a School scrape.csv, Centers For New Horizons Ida B. Wells ELC,3641 S. Rhodes  ,60653,3733640,,,,,,Douglas,,,,,,,,,,,,,CP,,,,,,,,b'',b'3082',b'3733640',b'',b'60653',b'',b'',b'',b'',b'',b'',b'',b'community partnerships',b'centers for new horizons ida b. wells',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'douglas',b'3641 s. rhodes',b''
1405,,2381,ECE Chicago Find a School scrape.csv, Centers For New Horizons James Pitts ELC,226 E. 43rd St  ,60653,6240061,,,,,,Grand Boulevard,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0.82091,2382,ECE Chicago Find a School scrape.csv, Centers For New Horizons Robert Taylor,5140 S. Federal  ,60609,5360510,,,,,,Washington Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'2382',b'5360510',b'',b'60609',b'',b'',b'',b'',b'',b'',b'',b'',b'centers for new horizons robert taylor',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'',b'ece chicago find a school scrape.csv',b'washington park',b'5140 s. federal',b''
1406,,2383,ECE Chicago Find a School scrape.csv, Centers For New Horizons Stateway,3663 S. Wabash ,60609,3735673,,,,,,Douglas,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0.801048129797,2384,ECE Chicago Find a School scrape.csv, Centers For New Horizons Washington Pk,6225 S. Wabash ,60637,6672065,,,,,,Washington Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'2384',b'6672065',b'',b'60637',b'',b'',b'',b'',b'',b'',b'',b'community partnerships',b'centers for new horizons washington park',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'washington park',b'6225 s. wabash',b''
193,0.785572,2385,ECE Chicago Find a School scrape.csv, Central Batist Bridgeport,3053 S. Normal ,60616,8425566,,,,,,Bridgeport,,,,,,,,,,,,,CP,,,,,,,,b'',b'2385',b'8425566',b'',b'60616',b'',b'',b'',b'',b'',b'',b'',b'',b'central batist bridgeport',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'bridgeport',b'3053 s. normal',b''
193,0.785572,2386,ECE Chicago Find a School scrape.csv, Central Batist Bridgeport I/T,3053 S. Normal ,60616,8425566,,,,,,Bridgeport,,,,,,,,,,,,,CP,,,,,,,,b'',b'2385',b'8425566',b'',b'60616',b'',b'',b'',b'',b'',b'',b'',b'',b'central batist bridgeport',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'bridgeport',b'3053 s. normal',b''
286,0.786146,2387,ECE Chicago Find a School scrape.csv, Chalmers,2745 W. Roosevelt Rd. ,60608,5341720,,,,,,North Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'667',b'5341720',b'',b'60608',b'',b'',b'',b'',b'',b'',b'',b'head start',b'chalmers',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'cps_early_childhood_portal_scrape.csv',b'north lawndale',b'2745 w. roosevelt rd.',b''
410,0.786146,2388,ECE Chicago Find a School scrape.csv, Chappell,2135 W. Foster ,60625,5342390,,,,,,Lincoln Square,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'972',b'5342390',b'',b'60625',b'',b'',b'',b'',b'',b'',b'',b'prekindergarten for all',b'chappell',b'',b'pfa-reg',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'lincoln square',b'2135 w. foster',b''
267,0.786146,2389,ECE Chicago Find a School scrape.csv, Chase,2021 N. Point St. ,60647,5344185,,,,,,Logan Square,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'619',b'5344185',b'',b'60647',b'',b'',b'',b'',b'',b'',b'',b'head start',b'chase',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'logan square',b'2021 n. point st.',b''
1407,,2390,ECE Chicago Find a School scrape.csv, Chavez (Yr Round),4747 S. Marshfield ,60609,5354600,,,,,,New City,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,,2391,ECE Chicago Find a School scrape.csv, Chesterfield Tom Thumb,9214 S. Cottage Grove ,60619,8473985,,,,,,Chatham,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,0.786146,2392,ECE Chicago Find a School scrape.csv, Chicago Academy,3400 N. Austin ,60634,5343885,,,,,,Dunning,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'1019',b'5343885',b'',b'60634',b'',b'',b'',b'',b'',b'',b'',b'prekindergarten for all',b'chicago academy',b'',b'pfa-reg',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'dunning',b'3400 n. austin',b''
213,0.786146,2393,ECE Chicago Find a School scrape.csv, Chicago Child Care Society,5467 S. University ,60615,2562450,,,,,,Hyde Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'404',b'2562450',b'',b'60615',b'',b'',b'',b'',b'',b'',b'',b'community partnerships',b'chicago child care society',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'hyde park',b'5467 s. university',b''
180,0.786146,2394,ECE Chicago Find a School scrape.csv, Chicago Commons Guadalupano,1814 S. Paulina ,60608,6663883,,,,,,Lower West Side,,,,,,,,,,,,,CP,,,,,,,,b'',b'266',b'6663883',b'',b'60608',b'',b'',b'',b'',b'',b'',b'',b'community partnerships',b'chicago commons guadalupano',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'lower west side',b'1814 s. paulina',b''
196,0.794846,2395,ECE Chicago Find a School scrape.csv, Chicago Commons NEW CITY,4600 S. McDowell ,60609,3761657,,,,,,New City,,,,,,,,,,,,,CP,,,,,,,,b'',b'2395',b'3761657',b'',b'60609',b'',b'',b'',b'',b'',b'',b'',b'',b'chicago commons new city',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'',b'ece chicago find a school scrape.csv',b'new city',b'4600 s. mcdowell',b''
1409,,2396,ECE Chicago Find a School scrape.csv, Chicago Commons NIA,744 N. Monticelo ,60624,8263770,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.785874,2397,ECE Chicago Find a School scrape.csv, Chicago Commons PauloFreire,1653 W. 43rd St ,60609,8266260,,,,,,New City,,,,,,,,,,,,,CP,,,,,,,,b'',b'256',b'8266260',b'',b'60609',b'',b'',b'',b'',b'',b'',b'',b'community partnerships',b'chicago commons paulo freire',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'new city',b'1653 w. 43rd street',b''
198,0.819347,2398,ECE Chicago Find a School scrape.csv, Chicago Commons Taylor Center,1633 N. Hamlin  ,60647,2278551,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'2398',b'2278551',b'',b'60647',b'',b'',b'',b'',b'',b'',b'',b'',b'chicago commons taylor center',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'',b'ece chicago find a school scrape.csv',b'humboldt park',b'1633 n. hamlin',b''
1410,,2399,ECE Chicago Find a School scrape.csv, Chicago International Charter-Basil Campus,1824 W. Garfield Blvd. ,60609,8630652,,,,,,New City,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,,2400,ECE Chicago Find a School scrape.csv, Chicago State University,9501 S. King Dr. ,60628,9952556,,,,,,Roseland,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0.815435409546,2401,ECE Chicago Find a School scrape.csv, Chicago Urban Day School,1248 W. 69th St. ,60636,4833555,,,,,,West Englewood,,,,,,,,,,,,,CP,,,,,,,,b'',b'237',b'4833555',b'',b'60636',b'',b'',b'',b'',b'',b'',b'',b'community partnerships',b'chicago urban day school',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'west englewood',b'1248 w. 69th street',b''
1412,,2402,ECE Chicago Find a School scrape.csv, Chicago Youth Centers Centro Nuestro,1501 N. Harding ,60651,2785837,,,,,,Humboldt Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,0.785646,2403,ECE Chicago Find a School scrape.csv, Children's Dev Inst Morgan Pk,10928 S. Halsted ,60628,9950600,,,,,,Morgan Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'2403',b'9950600',b'',b'60628',b'',b'',b'',b'',b'',b'',b'',b'',"b""children's dev inst morgan pk""",b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'morgan park',b'10928 s. halsted',b''
200,0.785646,2404,ECE Chicago Find a School scrape.csv, Children's Dev Inst Morgan Pk I/T,10928 S. Halsted ,60628,9950600,,,,,,Morgan Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'2403',b'9950600',b'',b'60628',b'',b'',b'',b'',b'',b'',b'',b'',"b""children's dev inst morgan pk""",b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'morgan park',b'10928 s. halsted',b''
201,0.785629,2405,ECE Chicago Find a School scrape.csv, Children's Dev Inst So Shore,7037 S. Stony Island ,60649,3633200,,,,,,South Shore,,,,,,,,,,,,,CP,,,,,,,,b'',b'2405',b'3633200',b'',b'60649',b'',b'',b'',b'',b'',b'',b'',b'',"b""children's dev inst so shore""",b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'south shore',b'7037 s. stony island',b''
201,0.785629,2406,ECE Chicago Find a School scrape.csv, Children's Dev Inst So Shore I/T,7037 S. Stony Island ,60649,3633200,,,,,,South Shore,,,,,,,,,,,,,CP,,,,,,,,b'',b'2405',b'3633200',b'',b'60649',b'',b'',b'',b'',b'',b'',b'',b'',"b""children's dev inst so shore""",b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'ece chicago find a school scrape.csv',b'south shore',b'7037 s. stony island',b''
1413,,2407,ECE Chicago Find a School scrape.csv, Children's Home Englewood Family Center,5958 S. Marshfield ,60636,4766998,,,,,,West Englewood,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,,2408,ECE Chicago Find a School scrape.csv, Children's Home Viva Family Center,2516 W. Division ,60602,2526313,,,,,,West Town,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0.843017,2409,ECE Chicago Find a School scrape.csv, Children's Place Family Center,1800 N. Humboldt ,60622,3959193,,,,,,Logan Square,,,,,,,,,,,,,CP,,,,,,,,b'',b'264',b'3959193',b'',b'60622',b'',b'',b'',b'',b'',b'',b'',b'community partnerships',b'children?s place family center',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'logan square',b'1800 n. humboldt blvd.',b''
1415,,2410,ECE Chicago Find a School scrape.csv, ChildServ Humboldt,4909 W. Division ,60651,8677350,,,,,,Austin,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,,2411,ECE Chicago Find a School scrape.csv, ChildServ Lawndale,4909 W. Division ,60651,8677350,,,,,,North Lawndale,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0.81305,2412,ECE Chicago Find a School scrape.csv, ChildServ St. Matthew,1000 N. Orleans  ,60610,9443403,,,,,,Near North Side,,,,,,,,,,,,,CP,,,,,,,,b'',b'2412',b'9443403',b'',b'60610',b'',b'',b'',b'',b'',b'',b'',b'',b'childserv st. matthew',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'',b'ece chicago find a school scrape.csv',b'near north side',b'1000 n. orleans',b''
204,0.838192,2413,ECE Chicago Find a School scrape.csv, ChildServ West Englewood,1711 W. Garfield Blvd. ,60636,8677350,,,,,,West Englewood,,,,,,,,,,,,,CP,,,,,,,,b'',b'2413',b'8677350',b'',b'60636',b'',b'',b'',b'',b'',b'',b'',b'',b'childserv west englewood',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'',b'ece chicago find a school scrape.csv',b'west englewood',b'1711 w. garfield blvd.',b''
1417,,2414,ECE Chicago Find a School scrape.csv, Chinese Amer Svc Lea 3,310 W. 24th Place ,60616,7910509,,,,,,Armour Square,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,,2415,ECE Chicago Find a School scrape.csv, Chipper Preschool,8225 S. Kedzie ,60652,7785757,,,,,,Ashburn,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,0.786146,2416,ECE Chicago Find a School scrape.csv, Chopin,2450 W. Rice ,60622,5344080,,,,,,West Town,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'646',b'5344080',b'',b'60622',b'',b'',b'',b'',b'',b'',b'',b'head start',b'chopin',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'cps_early_childhood_portal_scrape.csv',b'west town',b'2450 w. rice',b''
205,0.730733,2417,ECE Chicago Find a School scrape.csv, Christopher House Buena Park,4303 N. Kenmore ,60613,8830788,,,,,,Uptown,,,,,,,,,,,,,CP,,,,,,,,b'',b'2417',b'8830788',b'',b'60613',b'',b'',b'',b'',b'',b'',b'',b'',b'christopher house buena park',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'',b'ece chicago find a school scrape.csv',b'uptown',b'4303 n. kenmore',b''
1419,,2418,ECE Chicago Find a School scrape.csv, Christopher House Eastwood,850 W. Eastwood ,60640,2719403,,,,,,Uptown,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.802250027657,2419,ECE Chicago Find a School scrape.csv, Christopher House Greenview,2507 N. Greenview ,60614,4721083,,,,,,Lincoln Park,,,,,,,,,,,,,CP,,,,,,,,"b'2681it(child care it center), 3406ps(hs collaboration with c'",b'77',b'4721083',b'www.christopherhouse.org',b'60614',b'',b'',b'no',b'aimee washington',b'',b'yes',b'',b'child care',b'christopher house - christopher house - greenview',b'no',b'lori baas',b'christopher house',b'',b'',b'',b'aimee washington',b'',b'',b'lincoln park',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'lincoln park',b'2507 n greenview',b''
148,0.808840894699,2420,ECE Chicago Find a School scrape.csv, Christopher House Lakeshore,850 W. Eastwood ,60640,2719403,,,,,,Uptown,,,,,,,,,,,,,CP,,,,,,,,b'',b'1308',b'2719403',b'',b'60640',b'',b'',b'',b'',b'',b'',b'',b'child care',b'christopher house - christopher house - lakeshore',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'uptown',b'850 w eastwood ave',b''
56,0.806862676144,2421,ECE Chicago Find a School scrape.csv, Christopher House Logan Sq,2610 N. Francisco ,60647,2354073,,,,,,Logan Square,,,,,,,,,,,,,CP,,,,,,,,b'',b'3122',b'2354073',b'',b'60647',b'',b'',b'',b'',b'',b'',b'',b'community partnerships',b'christopher house logan sq',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'logan square',b'2610 n francisco ave',b''
1420,,2422,ECE Chicago Find a School scrape.csv, Christopher House Palmer Sq,2140 N. Richmond ,60647,7728693,,,,,,Logan Square,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.820172980428,2423,ECE Chicago Find a School scrape.csv, Christopher House Uptown,4701 N. Winthorp ,60640,7694540,,,,,,Uptown,,,,,,,,,,,,,CP,,,,,,,,"b'2672it(child care it center), 3405ps(hs collaboration with c'",b'2424',b'7694540',b'www.christopherhouse.org',b'60640',b'',b'',b'no',b'karen ross william',b'',b'yes',b'',b'child care',b'christopher house uptown',b'no',b'cp',b'christopher house',b'',b'',b'',b'karen ross william',b'',b'',b'uptown',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'uptown',b'4701 n winthrop',b''
101,0.816775158048,2424,ECE Chicago Find a School scrape.csv, Christopher House Uptown I/T,4701 N. Winthorp ,60640,7694540,,,,,,Uptown,,,,,,,,,,,,,CP,,,,,,,,"b'2672it(child care it center), 3405ps(hs collaboration with c'",b'2424',b'7694540',b'www.christopherhouse.org',b'60640',b'',b'',b'no',b'karen ross william',b'',b'yes',b'',b'child care',b'christopher house uptown',b'no',b'cp',b'christopher house',b'',b'',b'',b'karen ross william',b'',b'',b'uptown',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'uptown',b'4701 n winthrop',b''
1421,,2425,ECE Chicago Find a School scrape.csv, City Colleges Daley,7500 S. Pulaski ,60652,8387562,,,,,,West Lawn,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0.786146,2426,ECE Chicago Find a School scrape.csv, City Colleges Daley Semester Program,7500 S. Pulaski ,60652,8387562,,,,,,West Lawn,,,,,,,,,,,,,CP,,,,,,,,b'',b'444',b'8387562',b'',b'60652',b'',b'',b'',b'',b'',b'',b'',b'community partnerships',b'city colleges daley semester program',b'',b'cp',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'west lawn',b'7500 s. pulaski',b''
1422,,2427,ECE Chicago Find a School scrape.csv, City Colleges Kennedy King,6800 S. Wentworth ,60621,6025481,,,,,,Greater Grand Crossing,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,,2428,ECE Chicago Find a School scrape.csv, City Colleges Malcolm X,1900 W. VanBuren ,60612,8507176,,,,,,Near West Side,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,,2429,ECE Chicago Find a School scrape.csv, City Colleges Olive Harvey,10001 S. Woodlawn ,60628,2916315,,,,,,Pullman,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,,2430,ECE Chicago Find a School scrape.csv, City Colleges Truman,1145 W. Wilson ,60640,9074741,,,,,,Uptown,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,0.786146,2431,ECE Chicago Find a School scrape.csv, Claremont,2300 W. 64th St ,60636,5358110,,,,,,Chicago Lawn,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'630',b'5358110',b'',b'60636',b'',b'',b'',b'',b'',b'',b'',b'head start',b'claremont',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'cps_early_childhood_portal_scrape.csv',b'chicago lawn',b'2300 w. 64th st',b''
1426,,2432,ECE Chicago Find a School scrape.csv, Clark,1045 S. Monitor Ave ,60644,5346225,,,,,,Austin,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,0.786146,2433,ECE Chicago Find a School scrape.csv, Clay,13231 S.Burley ,60633,5355600,,,,,,Hegewisch,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'938',b'5355600',b'',b'60633',b'',b'',b'',b'',b'',b'',b'',b'prekindergarten for all',b'clay',b'',b'pfa-reg',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'hegewisch',b'13231 s.burley',b''
437,0.786146,2434,ECE Chicago Find a School scrape.csv, Cleveland,3121 W. Byron ,60618,5345130,,,,,,Irving Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'1012',b'5345130',b'',b'60618',b'',b'',b'',b'',b'',b'',b'',b'prekindergarten for all',b'cleveland',b'',b'pfa-reg',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'irving park',b'3121 w. byron',b''
1427,,2435,ECE Chicago Find a School scrape.csv, Clinton,6110 N. Fairfield ,60659,5342025,,,,,,West Ridge,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,,2436,ECE Chicago Find a School scrape.csv, Cockrell,30 E. 61St ,60637,5350650,,,,,,Washington Park,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,0.786146,2437,ECE Chicago Find a School scrape.csv," Colemon, Johnnie",1441 W. 119th St. ,60643,5353975,,,,,,West Pullman,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'949',b'5353975',b'',b'60643',b'',b'',b'',b'',b'',b'',b'',b'prekindergarten for all',"b'colemon, johnnie'",b'',b'pfa-reg',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'west pullman',b'1441 w. 119th st.',b''
538,0.786146,2438,ECE Chicago Find a School scrape.csv, Coles,8441 S. Yates ,60617,5356550,,,,,,South Chicago,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'1140',b'5356550',b'',b'60617',b'',b'',b'',b'',b'',b'',b'',b'prekindergarten for all',b'coles',b'',b'pfa-reg',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'south chicago',b'8441 s. yates',b''
317,0.786146,2439,ECE Chicago Find a School scrape.csv, Columbia Explorers,4520 S. Kedzie ,60632,5354050,,,,,,Brighton Park,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'750',b'5354050',b'',b'60632',b'',b'',b'',b'',b'',b'',b'',b'head start',b'columbia explorers',b'',b'hs-hd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'brighton park',b'4520 s. kedzie',b''
367,0.786146,2440,ECE Chicago Find a School scrape.csv, Columbus,1003 N. Leavitt ,60622,5344350,,,,,,West Town,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'913',b'5344350',b'',b'60622',b'',b'',b'',b'',b'',b'',b'',b'prekindergarten for all',b'columbus',b'',b'pfa-reg',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'west town',b'1003 n. leavitt',b''
534,0.786146,2441,ECE Chicago Find a School scrape.csv, Cook,8150 S. Bishop ,60620,5353315,,,,,,Auburn Gresham,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'1134',b'5353315',b'',b'60620',b'',b'',b'',b'',b'',b'',b'',b'prekindergarten for all',b'cook',b'',b'pfa-reg',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'cps_early_childhood_portal_scrape.csv',b'auburn gresham',b'8150 s. bishop',b''
