Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Fax,canonical_Number per Site EHS,canonical_Head Start Fund,canonical_Program Name,canonical_Executive Director,canonical_Source,canonical_Center Director,canonical_Email Address,canonical_Progmod,canonical_Eearly Head Start Fund,canonical_Address,canonical_Number per Site HS,canonical_ECE Available Programs,canonical_Id,canonical_NAEYC Program Id,canonical_Program Option,canonical_Phone,canonical_Site name,canonical_Purple binder service type,canonical_Neighborhood,canonical_Funded Enrollment,canonical_Length of Day,canonical_Zip,canonical_Agency,canonical_CC fund,canonical_Column2,canonical_Column,canonical_Director,canonical_IDHS Provider ID,canonical_NAEYC Valid Until,canonical_Website,canonical_Ounce of Prevention Description
774,0.396608162671,2188,DFSS_AgencySiteLies_2012.csv,Henry Booth House Granny's Day Care Center,645 W 127TH St. ,60628,2644800,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Priscilla Bolling ,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
775,0.722587525845,2189,DFSS_AgencySiteLies_2012.csv,Henry Booth House Hegewisch,2725 E 130th St. ,60633,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'',b'',"b'4358it(child care it center), 4358ps(child care ps center),'",b'dfss_agencysitelies_2012.csv',b'www.henryboothhouse.org',b'',b'no',b'',b'2725 e 130th street',b'',b'scott perkins',b'2189',b'',b'hegewisch',b'7910051',b'henry booth house hegewisch',b'',b'near south side',b'henry booth house',b'',b'60633',b'',b'yes',b'',b'',b'',b'',b'',b'yes',b''
771,0.316460200969,2190,DFSS_AgencySiteLies_2012.csv,Henry Booth House Hippity Hop Tiny Tots,11223 S. Halsted St. ,60628,7853340,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Tuggle ,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
776,0.669808,2191,DFSS_AgencySiteLies_2012.csv,Henry Booth House Itsy Bitsy People Palace. Inc,7419 S. Cottage Grove Ave. ,60619,8467396,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Whiting ,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. whiting',b'7419 s cottage grove ave',b'',b'scott perkins',b'1742',b'',b'greater grand crossing',b'8467396',"b'henry booth house itsy bitsy people palace, inc'",b'',b'',b'henry booth house',b'',b'60619',b'',b'yes',b'',b'',b'',b'',b'ms. whiting',b'no',b''
771,0.414566437988,2192,DFSS_AgencySiteLies_2012.csv,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Donna Taylor ,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
777,0.699737,2193,DFSS_AgencySiteLies_2012.csv,Henry Booth House Jelly Bean-358-370 E 71st,358-370 E 71st. ,60636,8738888,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Donna Taylor ,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'donna taylor',b'358 370 e 71st',b'',b'scott perkins',b'1744',b'',b'greater grand crossing',b'8738888',b'henry booth house jelly bean-358-370 e 71st',b'',b'',b'henry booth house',b'',b'60636',b'',b'yes',b'',b'',b'',b'',b'donna taylor',b'no',b''
771,0.512958293452,2194,DFSS_AgencySiteLies_2012.csv,Henry Booth House Jones Academy,4344 S. Wentworth Ave. ,60609,5363757,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Felicia Jones,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
771,0.513057121459,2195,DFSS_AgencySiteLies_2012.csv,Henry Booth House Kids Place II,1318 W 95TH St. ,60643,4456500,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Porter ,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.360984031111,2196,DFSS_AgencySiteLies_2012.csv,Henry Booth House Kids R First 1155 W 81st,1155 W. 81st St. ,60620,7838080,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Wilborn ,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.304813893402,2197,DFSS_AgencySiteLies_2012.csv,Henry Booth House Kids R First 7838 S Halsted,7838 S Halsted ,60620,4889443,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Jones ,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.313327809796,2198,DFSS_AgencySiteLies_2012.csv,Henry Booth House Lakeview Development Center,1531 W Lawrence ,60640,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.414888208403,2199,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Angels Family DayCare,6701 S. Emerald Ave. ,60621,4888777,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,NaShone Greer,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.33252857253,2200,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Folks Day Care,2527 E 73RD St. ,60649,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.379213394488,2201,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Hands & Feet,7801 S Wolcott ,60620,9948561,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Doyle ,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
778,0.698924,2202,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Hands and Feet II (87th),1414 W 87TH St. ,60620,2392322,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Jackson ,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jackson',b'1414 w 87th street',b'',b'scott perkins',b'1754',b'',b'auburn gresham',b'2392322',b'henry booth house little hands and feet ii (87th)',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jackson',b'no',b''
779,0.70212,2203,DFSS_AgencySiteLies_2012.csv,Henry Booth House Little Leaders of Tomorrow I - Mayfield,301 N. Mayfield Ave. ,60644,3788302,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Navy,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. navy',b'301 n mayfield ave',b'',b'scott perkins',b'1755',b'',b'austin',b'3788302',b'henry booth house little leaders of tomorrow i - mayfield',b'',b'',b'henry booth house',b'',b'60644',b'',b'yes',b'',b'',b'',b'',b'ms. navy',b'no',b''
771,0.50650775082,2204,DFSS_AgencySiteLies_2012.csv,Henry Booth House Living Witness,4259 N Laramie ,60641,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.729739263654,2205,DFSS_AgencySiteLies_2012.csv,Henry Booth House Loop,2001 S Michigan ,60616,2258828,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Gregg,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.403360635042,2206,DFSS_AgencySiteLies_2012.csv,Henry Booth House Love N Learn Academy,723-725 E 75TH St. ,60619,7230338,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Blanton & Ms. Johnson,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.602742610499,2207,DFSS_AgencySiteLies_2012.csv,Henry Booth House Near South,2929 S. Wabash ,60616,7910424,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Newsome,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.489217717858,2208,DFSS_AgencySiteLies_2012.csv,Henry Booth House New Pisgah,8130 S Racine ,60620,8735392,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Mr. S. Smith,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.553509121761,2209,DFSS_AgencySiteLies_2012.csv,Henry Booth House Home of Life Community North Kenwood Day Care Center,857 E Pershing ,60653,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.547142197104,2210,DFSS_AgencySiteLies_2012.csv,Henry Booth House Patti Cake,939 W 87TH St. ,60620,8749460,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Harris ,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
771,0.358031132642,2211,DFSS_AgencySiteLies_2012.csv,Henry Booth House Pink's Child Care Academy,8236 S Kedzie ,60652,8637465,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Jones ,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
771,0.361069397015,2212,DFSS_AgencySiteLies_2012.csv,Henry Booth House Precious Little Ones,5327 S Michigan Ave. ,60615,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.268406255171,2213,DFSS_AgencySiteLies_2012.csv,Henry Booth House Prodigy Child Learning Center,1921 E. 79th St. ,60649,2213100,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Shonzette Cheeks,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.286332428455,2214,DFSS_AgencySiteLies_2012.csv,Henry Booth House The World Is Yours,8026 S Cottage Grove Ave. ,60619,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
771,0.394015750464,2215,DFSS_AgencySiteLies_2012.csv,Henry Booth House Wee Care Nursery,1845 E 79TH St. ,60649,2214442,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Williams-Morgan,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
780,0.698924,2216,DFSS_AgencySiteLies_2012.csv,Henry Booth House Wee Wee Center for Creative,2434 W 71ST St. ,60629,4710869,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Duckery,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. duckery',b'2434 w 71st street',b'',b'scott perkins',b'1769',b'',b'chicago lawn',b'4710869',b'henry booth house wee wee center for creative',b'',b'',b'henry booth house',b'',b'60629',b'',b'yes',b'',b'',b'',b'',b'ms. duckery',b'no',b''
774,0.565526856109,2217,DFSS_AgencySiteLies_2012.csv,Henry Booth House West Austin,4920 W Madison ,60644,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
774,0.344702875242,2218,DFSS_AgencySiteLies_2012.csv,Henry Booth House Whiz Kids Nursery 518 W 103 Rd ST,518 W 103rd St. ,60628,2339445,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,Ms. Craft,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
773,0.699684202671,2219,DFSS_AgencySiteLies_2012.csv,Henry Booth House Young Achievers Academy,520 E 79TH St. ,60619,,,,,,,,Henry Booth House,,,,,,,,,,,www.henryboothhouse.org,Scott Perkins,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'',b'520 e 79th street',b'',b'scott perkins',b'1772',b'',b'greater grand crossing',b'',b'henry booth house young achievers academy',b'',b'',b'henry booth house',b'',b'60619',b'',b'yes',b'',b'',b'',b'',b'',b'no',b''
781,0.704985,2220,DFSS_AgencySiteLies_2012.csv,Home of Life Community Dev. Corp. HLCDC Dev. II,4650 W. Madison ,60644,6268655,,,,,,,Home of Life Community Dev. Corp.,,,,,,,,,,,www.homeoflife.org,Delores Sheppard,Diane Congress,,,,,,,b'',b'',b'',b'',"b'2114it(child care it center), 7199ps(hs collaboration with c'",b'chapin_dfss_providers_2011_070212.csv',b'www.homeoflife.org',b'',b'no',b'dorietta sceanior',b'4650 w madison',b'',b'delores sheppard',b'1773',b'',b'austin',b'6268655',b'home of life community dev. corp. hlcdc dev. ii',b'',b'',b'home of life community dev. corp.',b'',b'60644',b'',b'yes',b'',b'',b'',b'',b'diane congress',b'yes',b''
103,0.650850752989,2221,DFSS_AgencySiteLies_2012.csv,Home of Life Community Dev. Corp. HOME OF LIFE JUST FOR YOU (773)-626-8655,4647 W. Washington ,60644,,,,,,,,Home of Life Community Dev. Corp.,,,,,,,,,,,www.homeoflife.org,Delores Sheppard,Diane Congress,,,,,,,b'',b'',b'',b'',"b'2114ps(child care ps center), 7199ps(hs collaboration with c'",b'dfss_agencysitelies_2012.csv',b'www.homeoflife.org',b'',b'no',b'nena porter cooper',b'4647 w washington boulevard',b'',b'delores sheppard',b'2570',b'',b'austin',b'6268655',b'home of life',b'',b'austin',b'home of life community dev. corp.',b'',b'60644',b'',b'yes',b'child care',b'',b'',b'',b'diane congress',b'no',b''
782,0.665869414806,2222,DFSS_AgencySiteLies_2012.csv,Howard Area Community Center HOWARD AREA,7510 N. Ashland ,60626,2626622,,,,,,,Howard Area Community Center,,,,,,,,,,,www.howardarea.org,Bruce Rasey,Stephania Koliarakis,,,,,,,b'',b'',b'',b'',"b'7071ps(hs collaboration with childcare & prek), 2765ps(child'",b'chapin_dfss_providers_2011_070212.csv',b'www.howardarea.org',b'',b'no',b'stephania koliarakis',b'7510 n ashland',b'',b'bruce rasey',b'2222',b'',b'rogers park',b'2626622',b'howard area community center howard area',b'',b'',b'howard area community center',b'',b'60626',b'',b'yes',b'child care',b'',b'',b'',b'stephania koliarakis',b'yes',b''
95,0.637944661081,2223,DFSS_AgencySiteLies_2012.csv,Korean American Community Services Korean American Community Services,4300 N. California ,60618,5838281,,,,,,,Korean American Community Services,,,,,,,,,,,www.kacschicago.org,In chul Choi,Hye K. Choi,,,,,,,b'',b'',b'',b'child care',"b'7131ps(hs collaboration with childcare & prek), 2808sa(schoo'",b'cps_early_childhood_portal_scrape.csv',b'www.kacschicago.org',b'04/30/14',b'no',b'hye k. choi',b'4300 n california',b'',b'in chul choi',b'123',b'',b'irving park',b'5838281',b'korean american community services - korean american community services',b'hchoi@kacschicago.org',b'',b'korean american community services',b'half day/full day',b'60618',b'',b'yes',b'child care',b'',b'',b'',b'hye k. choi',b'yes',b'585396'
788,0.656013752733,2224,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ARRA Home Based Initiative - Roseland Christian Ministries,10 W 35th St 15th Floor ,60616,9494789,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,,,,,,,,b'',b'',b'',b'',"b'2664it(child care it center), 7133ps(hs collaboration with c'",b'chapin_dfss_providers_2011_070212.csv',b'www.lssi.org',b'',b'no',b'emilia espinal',b'1910 w. 64th street',b'',b'john schnier',b'1805',b'',b'west englewood',b'6354600',b'lutheran social services of illinois arra home based initiative - roseland christian ministries',b'',b'',b'lutheran social services of illinois',b'',b'60616',b'',b'yes',b'',b'',b'',b'',b'delphine whittlesey',b'no',b''
788,0.630380094051,2225,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ENGLEWOOD MESSIAH,1910 W. 64th Street ,60636,4365110,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Delphine Whittlesey,,,,,,,b'',b'',b'',b'',"b'2664it(child care it center), 7133ps(hs collaboration with c'",b'chapin_dfss_providers_2011_070212.csv',b'www.lssi.org',b'',b'no',b'emilia espinal',b'1910 w. 64th street',b'',b'john schnier',b'1805',b'',b'west englewood',b'6354600',b'lutheran social services of illinois arra home based initiative - roseland christian ministries',b'',b'',b'lutheran social services of illinois',b'',b'60616',b'',b'yes',b'',b'',b'',b'',b'delphine whittlesey',b'no',b''
33,0.725281193852,2226,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois NORTH AUSTIN HEAD START,1500 N. Mason ,60651,2371930,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Doris Holden,,,,,,,b'',b'',b'',b'',"b'4115it(child care it center), 7015ps(hs collaboration with c'",b'dfss_agencysitelies_2012.csv',b'www.lssi.org',b'',b'no',b'doris holden',b'1500 n. mason',b'',b'john schnier',b'2226',b'',b'austin',b'2371930',b'lutheran social services of illinois north austin head start',b'',b'uptown',b'lutheran social services of illinois',b'',b'60660',b'',b'yes',b'',b'',b'',b'',b'doris holden',b'no',b''
33,0.696701437235,2227,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois ROGERS PARK,1754 W. Devon ,60660,6354600,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Deloris McDowell ,,,,,,,b'',b'',b'',b'',"b'4115it(child care it center), 7015ps(hs collaboration with c'",b'dfss_agencysitelies_2012.csv',b'www.lssi.org',b'',b'no',b'doris holden',b'1500 n. mason',b'',b'john schnier',b'2226',b'',b'austin',b'2371930',b'lutheran social services of illinois north austin head start',b'',b'uptown',b'lutheran social services of illinois',b'',b'60660',b'',b'yes',b'',b'',b'',b'',b'doris holden',b'no',b''
788,0.679193862847,2228,DFSS_AgencySiteLies_2012.csv,Lutheran Social Services of Illinois TRINIDAD LUTHERAN,2921 W. Division ,60622,6354600,,,,,,,Lutheran Social Services of Illinois,,,,,,,,,,,www.lssi.org,John Schnier,Emilia Espinal ,,,,,,,b'',b'',b'',b'',"b'2664it(child care it center), 7133ps(hs collaboration with c'",b'chapin_dfss_providers_2011_070212.csv',b'www.lssi.org',b'',b'no',b'emilia espinal',b'1910 w. 64th street',b'',b'john schnier',b'1805',b'',b'west englewood',b'6354600',b'lutheran social services of illinois arra home based initiative - roseland christian ministries',b'',b'',b'lutheran social services of illinois',b'',b'60616',b'',b'yes',b'',b'',b'',b'',b'delphine whittlesey',b'no',b''
